Date,Workout Name,Exercise Name,Set,Weight,Reps,Distance,Duration,Level,Notes
"2025-07-12 13:29:43","last exercises of push ","Crunch (Machine)","2","30","5","0","0","0",""
"2025-07-12 13:29:43","last exercises of push ","Supported Leg Raise","1","0","16","0","0","0",""
"2025-07-12 13:29:43","last exercises of push ","Supported Leg Raise","2","0","11","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Lat Pulldown (Cable)","1","115","12","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Lat Pulldown (Cable)","2","115","8","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Lat Pulldown (Cable)","3","115","9","0","0","0",""
"2025-07-13 13:03:26","pull NEW","lean forward high to low cable row","1","110","10","0","0","0",""
"2025-07-13 13:03:26","pull NEW","lean forward high to low cable row","2","110","6","0","0","0",""
"2025-07-13 13:03:26","pull NEW","lean forward high to low cable row","3","110","6","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Incline Bench Dumbell Row","1","47.5","10","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Incline Bench Dumbell Row","2","47.5","11","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Incline Bench Dumbell Row","3","47.5","11","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Preacher Curl (Machine)","1","80","11","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Preacher Curl (Machine)","2","80","5","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Preacher Curl (Machine)","3","80","4","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Preacher Curl (Machine)","4","70","5","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","1","57.5","16","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","2","65","9","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","3","65","6","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Reverse Fly (Machine)","1","150","8","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Reverse Fly (Machine)","2","150","6","0","0","0",""
"2025-07-13 13:03:26","pull NEW","Reverse Fly (Machine)","3","145","6","0","0","0",""
"2025-07-15 17:32:39","leg day","seated leg curl (matrix)","1","85","7","0","0","0",""
"2025-07-15 17:32:39","leg day","seated leg curl (matrix)","2","85","8","0","0","0",""
"2025-07-15 17:32:39","leg day","seated leg curl (matrix)","3","85","7","0","0","0",""
"2025-07-15 17:32:39","leg day","Hack Squat","1","160","13","0","0","0",""
"2025-07-15 17:32:39","leg day","Hack Squat","2","170","7","0","0","0",""
"2025-07-15 17:32:39","leg day","Hack Squat","3","170","5","0","0","0",""
"2025-07-15 17:32:39","leg day","Standing Calf Raise (Machine)","1","150","7","0","0","0",""
"2025-07-15 17:32:39","leg day","Standing Calf Raise (Machine)","2","150","7","0","0","0",""
"2025-07-15 17:32:39","leg day","Standing Calf Raise (Machine)","3","150","9","0","0","0",""
"2025-07-15 17:32:39","leg day","Standing Calf Raise (Machine)","4","150","6","0","0","0",""
"2025-07-15 17:32:39","leg day","Romanian Deadlift (Dumbbell)","1","60","9","0","0","0",""
"2025-07-15 17:32:39","leg day","Romanian Deadlift (Dumbbell)","2","60","6","0","0","0",""
"2025-07-15 17:32:39","leg day","Leg Extension","1","155","10","0","0","0",""
"2025-07-15 17:32:39","leg day","Leg Extension","2","155","5","0","0","0",""
"2025-07-15 17:32:39","leg day","Leg Extension","3","145","6","0","0","0",""
"2025-07-16 12:26:26","push NEW","Lateral Raise (Cable)","1","14","8","0","0","0",""
"2025-07-16 12:26:26","push NEW","Lateral Raise (Cable)","2","14","7","0","0","0",""
"2025-07-16 12:26:26","push NEW","Lateral Raise (Cable)","3","14","7","0","0","0",""
"2025-07-16 12:26:26","push NEW","Lateral Raise (Cable)","4","14","5","0","0","0",""
"2025-07-16 12:26:26","push NEW","Incline Bench Press (Dumbbell)","1","55","10","0","0","0",""
"2025-07-16 12:26:26","push NEW","Incline Bench Press (Dumbbell)","2","55","7","0","0","0",""
"2025-07-16 12:26:26","push NEW","Incline Bench Press (Dumbbell)","3","55","4","0","0","0",""
"2025-07-16 12:26:26","push NEW","Bench Press (Dumbbell)","1","55","7","0","0","0",""
"2025-07-16 12:26:26","push NEW","Bench Press (Dumbbell)","2","55","7","0","0","0",""
"2025-07-16 12:26:26","push NEW","Bench Press (Dumbbell)","3","55","6","0","0","0",""
"2025-07-16 12:26:26","push NEW","Tricep Pushdown","1","59","8","0","0","0",""
"2025-07-16 12:26:26","push NEW","Tricep Pushdown","2","57.5","7","0","0","0",""
"2025-07-16 12:26:26","push NEW","Tricep Pushdown","3","57.5","5","0","0","0",""
"2025-07-16 12:26:26","push NEW","Shoulder Press","1","37.5","5","0","0","0",""
"2025-07-16 12:26:26","push NEW","Shoulder Press","2","37.5","8","0","0","0",""
"2025-07-16 12:26:26","push NEW","Shoulder Press","3","37.5","6","0","0","0",""
"2025-07-16 12:26:26","push NEW","Skullcrusher (Barbell)","1","60","8","0","0","0",""
"2025-07-16 12:26:26","push NEW","Skullcrusher (Barbell)","2","60","7","0","0","0",""
"2025-07-16 13:34:25","last exercises of push ","Chest Fly (Machine)","1","160","10","0","0","0",""
"2025-07-16 13:34:25","last exercises of push ","Chest Fly (Machine)","2","160","5","0","0","0",""
"2025-07-16 13:34:25","last exercises of push ","Chest Fly (Machine)","3","160","5","0","0","0",""
"2025-07-16 13:34:25","last exercises of push ","Crunch (Machine)","1","30","8","0","0","0",""
"2025-07-16 13:34:25","last exercises of push ","Crunch (Machine)","2","30","5","0","0","0",""
"2025-07-16 13:34:25","last exercises of push ","Crunch (Machine)","3","25","4","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Lat Pulldown (Cable)","1","120","11","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Lat Pulldown (Cable)","2","115","7","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Lat Pulldown (Cable)","3","115","6","0","0","0",""
"2025-07-17 13:24:36","pull NEW","lean forward high to low cable row","1","110","10","0","0","0",""
"2025-07-17 13:24:36","pull NEW","lean forward high to low cable row","2","110","6","0","0","0",""
"2025-07-17 13:24:36","pull NEW","lean forward high to low cable row","3","90","7","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Incline Bench Dumbell Row","1","47.5","10","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Incline Bench Dumbell Row","2","47.5","10","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Incline Bench Dumbell Row","3","47.5","8","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Preacher Curl (Machine)","1","85","9","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Preacher Curl (Machine)","2","85","4","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","1","64","10","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","2","59","8","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","3","59","7","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Reverse Fly (Machine)","1","150","12","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Reverse Fly (Machine)","2","155","6","0","0","0",""
"2025-07-17 13:24:36","pull NEW","Reverse Fly (Machine)","3","155","5","0","0","0",""
"2025-07-19 12:47:56","leg day","Seated Leg Curl","1","120","11","0","0","0",""
"2025-07-19 12:47:56","leg day","Seated Leg Curl","2","120","8","0","0","0",""
"2025-07-19 12:47:56","leg day","Seated Leg Curl","3","120","7","0","0","0",""
"2025-07-19 12:47:56","leg day","Hack Squat","1","170","11","0","0","0",""
"2025-07-19 12:47:56","leg day","Hack Squat","2","170","7","0","0","0",""
"2025-07-19 12:47:56","leg day","Hack Squat","3","170","5","0","0","0",""
"2025-07-19 12:47:56","leg day","Standing Calf Raise (Machine)","1","150","9","0","0","0",""
"2025-07-19 12:47:56","leg day","Standing Calf Raise (Machine)","2","150","10","0","0","0",""
"2025-07-19 12:47:56","leg day","Standing Calf Raise (Machine)","3","150","8","0","0","0",""
"2025-07-19 12:47:56","leg day","Standing Calf Raise (Machine)","4","140","7","0","0","0",""
"2025-07-19 12:47:56","leg day","Romanian Deadlift (Dumbbell)","1","60","10","0","0","0",""
"2025-07-19 12:47:56","leg day","Romanian Deadlift (Dumbbell)","2","60","6","0","0","0",""
"2025-07-19 12:47:56","leg day","Leg Extension","1","155","10","0","0","0",""
"2025-07-19 12:47:56","leg day","Leg Extension","2","155","7","0","0","0",""
"2025-07-19 12:47:56","leg day","Leg Extension","3","155","4","0","0","0",""
"2025-07-20 12:36:33","push NEW","Lateral Raise (Cable)","1","14","8","0","0","0",""
"2025-07-20 12:36:33","push NEW","Lateral Raise (Cable)","2","14","6","0","0","0",""
"2025-07-20 12:36:33","push NEW","Lateral Raise (Cable)","3","14","5","0","0","0",""
"2025-07-20 12:36:33","push NEW","Lateral Raise (Cable)","4","12.5","5","0","0","0",""
"2025-07-20 12:36:33","push NEW","Incline Bench Press (Dumbbell)","1","50","8","0","0","0",""
"2025-07-20 12:36:33","push NEW","Incline Bench Press (Dumbbell)","2","50","9","0","0","0",""
"2025-07-20 12:36:33","push NEW","Incline Bench Press (Dumbbell)","3","50","6","0","0","0",""
"2025-07-20 12:36:33","push NEW","Bench Press (Dumbbell)","1","55","9","0","0","0",""
"2025-07-20 12:36:33","push NEW","Bench Press (Dumbbell)","2","55","6","0","0","0",""
"2025-07-20 12:36:33","push NEW","Bench Press (Dumbbell)","3","55","6","0","0","0",""
"2025-07-20 12:36:33","push NEW","Tricep Pushdown","1","59","8","0","0","0",""
"2025-07-20 12:36:33","push NEW","Tricep Pushdown","2","57.5","5","0","0","0",""
"2025-07-20 12:36:33","push NEW","Tricep Pushdown","3","57.5","6","0","0","0",""
"2025-07-20 12:36:33","push NEW","Shoulder Press","1","37.5","8","0","0","0",""
"2025-07-20 12:36:33","push NEW","Shoulder Press","2","37.5","6","0","0","0",""
"2025-07-20 12:36:33","push NEW","Shoulder Press","3","37.5","4","0","0","0",""
"2025-07-20 12:36:33","push NEW","Skullcrusher (Barbell)","1","60","8","0","0","0",""
"2025-07-20 12:36:33","push NEW","Skullcrusher (Barbell)","2","60","6","0","0","0",""
"2025-07-20 13:45:12","last exercises of push ","Crunch (Machine)","1","30","7","0","0","0",""
"2025-07-20 13:45:12","last exercises of push ","Crunch (Machine)","2","30","6","0","0","0",""
"2025-07-20 13:45:12","last exercises of push ","Crunch (Machine)","3","27.5","3","0","0","0",""
"2025-07-20 13:45:12","last exercises of push ","Supported Leg Raise","1","0","17","0","0","0",""
"2025-07-20 13:45:12","last exercises of push ","Supported Leg Raise","2","0","12","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Lat Pulldown (Cable)","1","125","9","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Lat Pulldown (Cable)","2","125","6","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Lat Pulldown (Cable)","3","115","6","0","0","0",""
"2025-07-21 12:47:28","pull NEW","lean forward high to low cable row","1","110","9","0","0","0",""
"2025-07-21 12:47:28","pull NEW","lean forward high to low cable row","2","110","8","0","0","0",""
"2025-07-21 12:47:28","pull NEW","lean forward high to low cable row","3","110","6","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Incline Bench Dumbell Row","1","47.5","12","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Incline Bench Dumbell Row","2","47.5","10","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Incline Bench Dumbell Row","3","47.5","10","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Preacher Curl (Machine)","1","85","10","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Preacher Curl (Machine)","2","85","5","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","1","59","13","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","2","59","8","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","3","59","9","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Reverse Fly (Machine)","1","155","11","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Reverse Fly (Machine)","2","155","7","0","0","0",""
"2025-07-21 12:47:28","pull NEW","Reverse Fly (Machine)","3","150","8","0","0","0",""
"2025-07-22 12:14:30","leg day","Seated Leg Curl","1","125","11","0","0","0",""
"2025-07-22 12:14:30","leg day","Seated Leg Curl","2","125","7","0","0","0",""
"2025-07-22 12:14:30","leg day","Seated Leg Curl","3","120","7","0","0","0",""
"2025-07-22 12:14:30","leg day","Hack Squat","1","180","8","0","0","0",""
"2025-07-22 12:14:30","leg day","Hack Squat","2","180","8","0","0","0",""
"2025-07-22 12:14:30","leg day","Hack Squat","3","180","6","0","0","0",""
"2025-07-22 12:14:30","leg day","Standing Calf Raise (Machine)","1","150","9","0","0","0",""
"2025-07-22 12:14:30","leg day","Standing Calf Raise (Machine)","2","150","8","0","0","0",""
"2025-07-22 12:14:30","leg day","Standing Calf Raise (Machine)","3","150","6","0","0","0",""
"2025-07-22 12:14:30","leg day","Standing Calf Raise (Machine)","4","150","7","0","0","0",""
"2025-07-22 12:14:30","leg day","Leg Extension","1","160","11","0","0","0",""
"2025-07-22 12:14:30","leg day","Leg Extension","2","160","7","0","0","0",""
"2025-07-22 12:14:30","leg day","Leg Extension","3","160","5","0","0","0",""
"2025-07-22 12:14:30","leg day","Supported Leg Raise","1","0","18","0","0","0",""
"2025-07-22 12:14:30","leg day","Supported Leg Raise","2","0","12","0","0","0",""
"2025-07-24 12:07:54","push NEW","Lateral Raise (Cable)","1","14","9","0","0","0",""
"2025-07-24 12:07:54","push NEW","Lateral Raise (Cable)","2","14","7","0","0","0",""
"2025-07-24 12:07:54","push NEW","Lateral Raise (Cable)","3","14","7","0","0","0",""
"2025-07-24 12:07:54","push NEW","Lateral Raise (Cable)","4","14","6","0","0","0",""
"2025-07-24 12:07:54","push NEW","Incline Bench Press (Dumbbell)","1","50","6","0","0","0",""
"2025-07-24 12:07:54","push NEW","Incline Bench Press (Dumbbell)","2","50","8","0","0","0",""
"2025-07-24 12:07:54","push NEW","Incline Bench Press (Dumbbell)","3","50","7","0","0","0",""
"2025-07-24 12:07:54","push NEW","Bench Press (Dumbbell)","1","60","6","0","0","0",""
"2025-07-24 12:07:54","push NEW","Bench Press (Dumbbell)","2","60","6","0","0","0",""
"2025-07-24 12:07:54","push NEW","Bench Press (Dumbbell)","3","60","4","0","0","0",""
"2025-07-24 12:07:54","push NEW","Tricep Pushdown","1","59","11","0","0","0",""
"2025-07-24 12:07:54","push NEW","Tricep Pushdown","2","59","9","0","0","0",""
"2025-07-24 12:07:54","push NEW","Tricep Pushdown","3","59","9","0","0","0",""
"2025-07-24 12:07:54","push NEW","Shoulder Press","1","37.5","8","0","0","0",""
"2025-07-24 12:07:54","push NEW","Shoulder Press","2","37.5","7","0","0","0",""
"2025-07-24 12:07:54","push NEW","Shoulder Press","3","37.5","4","0","0","0",""
"2025-07-24 12:07:54","push NEW","Skullcrusher (Barbell)","1","60","9","0","0","0",""
"2025-07-24 12:07:54","push NEW","Skullcrusher (Barbell)","2","60","6","0","0","0",""
"2025-07-24 13:18:44","last exercises of push ","Chest Fly (Machine)","1","160","14","0","0","0",""
"2025-07-24 13:18:44","last exercises of push ","Chest Fly (Machine)","2","160","6","0","0","0",""
"2025-07-24 13:18:44","last exercises of push ","Chest Fly (Machine)","3","160","6","0","0","0",""
"2025-07-24 13:18:44","last exercises of push ","Crunch (Machine)","1","30","10","0","0","0",""
"2025-07-24 13:18:44","last exercises of push ","Crunch (Machine)","2","30","6","0","0","0",""
"2025-07-24 13:18:44","last exercises of push ","Crunch (Machine)","3","25","6","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Lat Pulldown (Cable)","1","125","11","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Lat Pulldown (Cable)","2","125","8","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Lat Pulldown (Cable)","3","115","7","0","0","0",""
"2025-07-25 12:17:12","pull NEW","lean forward high to low cable row","1","110","9","0","0","0",""
"2025-07-25 12:17:12","pull NEW","lean forward high to low cable row","2","110","8","0","0","0",""
"2025-07-25 12:17:12","pull NEW","lean forward high to low cable row","3","90","10","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Incline Bench Dumbell Row","1","50","12","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Incline Bench Dumbell Row","2","50","12","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Incline Bench Dumbell Row","3","50","10","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Preacher Curl (Machine)","1","85","10","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Preacher Curl (Machine)","2","85","5","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","1","59","14","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","2","59","12","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","3","59","12","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Reverse Fly (Machine)","1","155","11","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Reverse Fly (Machine)","2","155","9","0","0","0",""
"2025-07-25 12:17:12","pull NEW","Reverse Fly (Machine)","3","155","7","0","0","0",""
"2025-07-27 14:11:36","leg day","Seated Leg Curl","1","125","10","0","0","0",""
"2025-07-27 14:11:36","leg day","Seated Leg Curl","2","125","9","0","0","0",""
"2025-07-27 14:11:36","leg day","Seated Leg Curl","3","120","7","0","0","0",""
"2025-07-27 14:11:36","leg day","Hack Squat","1","180","10","0","0","0",""
"2025-07-27 14:11:36","leg day","Hack Squat","2","180","8","0","0","0",""
"2025-07-27 14:11:36","leg day","Hack Squat","3","180","5","0","0","0",""
"2025-07-27 14:11:36","leg day","Standing Calf Raise (Machine)","1","150","10","0","0","0",""
"2025-07-27 14:11:36","leg day","Standing Calf Raise (Machine)","2","150","8","0","0","0",""
"2025-07-27 14:11:36","leg day","Standing Calf Raise (Machine)","3","150","7","0","0","0",""
"2025-07-27 14:11:36","leg day","Standing Calf Raise (Machine)","4","150","8","0","0","0",""
"2025-07-27 14:11:36","leg day","Romanian Deadlift (Dumbbell)","1","60","10","0","0","0",""
"2025-07-27 14:11:36","leg day","Leg Extension","1","160","12","0","0","0",""
"2025-07-27 14:11:36","leg day","Leg Extension","2","160","6","0","0","0",""
"2025-07-27 14:11:36","leg day","Leg Extension","3","160","5","0","0","0",""
"2025-07-28 20:27:46","push NEW","Lateral Raise (Cable)","1","14","10","0","0","0",""
"2025-07-28 20:27:46","push NEW","Lateral Raise (Cable)","2","14","8","0","0","0",""
"2025-07-28 20:27:46","push NEW","Lateral Raise (Cable)","3","14","6","0","0","0",""
"2025-07-28 20:27:46","push NEW","Lateral Raise (Cable)","4","10.5","9","0","0","0",""
"2025-07-28 20:27:46","push NEW","Incline Bench Press (Dumbbell)","1","50","11","0","0","0",""
"2025-07-28 20:27:46","push NEW","Incline Bench Press (Dumbbell)","2","50","9","0","0","0",""
"2025-07-28 20:27:46","push NEW","Incline Bench Press (Dumbbell)","3","50","9","0","0","0",""
"2025-07-28 20:27:46","push NEW","Bench Press (Dumbbell)","1","55","8","0","0","0",""
"2025-07-28 20:27:46","push NEW","Bench Press (Dumbbell)","2","55","7","0","0","0",""
"2025-07-28 20:27:46","push NEW","Bench Press (Dumbbell)","3","55","5","0","0","0",""
"2025-07-28 20:27:46","push NEW","Tricep Pushdown","1","59","9","0","0","0",""
"2025-07-28 20:27:46","push NEW","Tricep Pushdown","2","59","7","0","0","0",""
"2025-07-28 20:27:46","push NEW","Tricep Pushdown","3","59","6","0","0","0",""
"2025-07-28 20:27:46","push NEW","Tricep Pushdown","4","52.5","8","0","0","0",""
"2025-07-28 21:19:36","last exercises of push ","Chest Fly (Machine)","1","160","12","0","0","0",""
"2025-07-28 21:19:36","last exercises of push ","Chest Fly (Machine)","2","165","6","0","0","0",""
"2025-07-28 21:19:36","last exercises of push ","Chest Fly (Machine)","3","160","6","0","0","0",""
"2025-07-28 21:19:36","last exercises of push ","Supported Leg Raise","1","0","18","0","0","0",""
"2025-07-28 21:19:36","last exercises of push ","Supported Leg Raise","2","0","11","0","0","0",""
"2025-07-28 21:19:36","last exercises of push ","Supported Leg Raise","3","0","11","0","0","0",""
"2025-07-29 21:20:09","pull NEW","lean forward high to low cable row","1","110","12","0","0","0",""
"2025-07-29 21:20:09","pull NEW","lean forward high to low cable row","2","110","9","0","0","0",""
"2025-07-29 21:20:09","pull NEW","lean forward high to low cable row","3","110","7","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Lat Pulldown (Cable)","1","125","7","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Lat Pulldown (Cable)","2","125","7","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Lat Pulldown (Cable)","3","125","6","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Incline Bench Dumbell Row","1","50","12","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Incline Bench Dumbell Row","2","50","11","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Incline Bench Dumbell Row","3","50","11","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Preacher Curl (Machine)","1","85","10","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Preacher Curl (Machine)","2","85","5","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","1","57.5","14","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","2","59","8","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","3","59","9","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Reverse Fly (Cable)","1","20","9","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Reverse Fly (Cable)","2","20","6","0","0","0",""
"2025-07-29 21:20:09","pull NEW","Reverse Fly (Cable)","3","20","6","0","0","0",""
"2025-07-30 20:54:05","leg day","Seated Leg Curl","1","125","11","0","0","0",""
"2025-07-30 20:54:05","leg day","Seated Leg Curl","2","125","8","0","0","0",""
"2025-07-30 20:54:05","leg day","Seated Leg Curl","3","125","7","0","0","0",""
"2025-07-30 20:54:05","leg day","Hack Squat","1","180","9","0","0","0",""
"2025-07-30 20:54:05","leg day","Hack Squat","2","180","9","0","0","0",""
"2025-07-30 20:54:05","leg day","Hack Squat","3","180","5","0","0","0",""
"2025-07-30 20:54:05","leg day","Standing Calf Raise (Machine)","1","150","10","0","0","0",""
"2025-07-30 20:54:05","leg day","Standing Calf Raise (Machine)","2","150","9","0","0","0",""
"2025-07-30 20:54:05","leg day","Standing Calf Raise (Machine)","3","150","7","0","0","0",""
"2025-07-30 20:54:05","leg day","Standing Calf Raise (Machine)","4","150","6","0","0","0",""
"2025-07-30 20:54:05","leg day","Romanian Deadlift (Dumbbell)","1","60","10","0","0","0",""
"2025-07-30 20:54:05","leg day","Romanian Deadlift (Dumbbell)","2","60","9","0","0","0",""
"2025-07-30 20:54:05","leg day","Leg Extension","1","160","11","0","0","0",""
"2025-07-30 20:54:05","leg day","Leg Extension","2","160","8","0","0","0",""
"2025-07-30 20:54:05","leg day","Leg Extension","3","160","7","0","0","0",""
"2025-07-31 21:17:21","push NEW","Lateral Raise (Cable)","1","14","8","0","0","0",""
"2025-07-31 21:17:21","push NEW","Lateral Raise (Cable)","2","14","7","0","0","0",""
"2025-07-31 21:17:21","push NEW","Lateral Raise (Cable)","3","14","5","0","0","0",""
"2025-07-31 21:17:21","push NEW","Incline Bench Press (Dumbbell)","1","50","10","0","0","0",""
"2025-07-31 21:17:21","push NEW","Incline Bench Press (Dumbbell)","2","50","9","0","0","0",""
"2025-07-31 21:17:21","push NEW","Incline Bench Press (Dumbbell)","3","50","6","0","0","0",""
"2025-07-31 21:17:21","push NEW","Bench Press (Dumbbell)","1","55","9","0","0","0",""
"2025-07-31 21:17:21","push NEW","Bench Press (Dumbbell)","2","55","8","0","0","0",""
"2025-07-31 21:17:21","push NEW","Bench Press (Dumbbell)","3","55","8","0","0","0",""
"2025-07-31 21:17:21","push NEW","Tricep Pushdown","1","59","10","0","0","0",""
"2025-07-31 21:17:21","push NEW","Tricep Pushdown","2","59","7","0","0","0",""
"2025-07-31 21:17:21","push NEW","Tricep Pushdown","3","57.5","7","0","0","0",""
"2025-07-31 21:17:21","push NEW","Tricep Pushdown","4","57.5","6","0","0","0",""
"2025-07-31 21:17:21","push NEW","Shoulder Press","1","37.5","10","0","0","0",""
"2025-07-31 21:17:21","push NEW","Shoulder Press","2","37.5","6","0","0","0",""
"2025-07-31 21:17:21","push NEW","Shoulder Press","3","37.5","5","0","0","0",""
"2025-07-31 22:06:44","last exercises of push ","Chest Fly (Machine)","1","160","10","0","0","0",""
"2025-07-31 22:06:44","last exercises of push ","Chest Fly (Machine)","2","160","6","0","0","0",""
"2025-07-31 22:06:44","last exercises of push ","Chest Fly (Machine)","3","100","5","0","0","0",""
"2025-07-31 22:06:44","last exercises of push ","Crunch (Machine)","1","30","9","0","0","0",""
"2025-07-31 22:06:44","last exercises of push ","Crunch (Machine)","2","30","5","0","0","0",""
"2025-07-31 22:06:44","last exercises of push ","Crunch (Machine)","3","25","4","0","0","0",""
"2025-07-31 22:06:44","last exercises of push ","Supported Leg Raise","1","0","14","0","0","0",""
"2025-07-31 22:06:44","last exercises of push ","Supported Leg Raise","2","0","10","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Lat Pulldown (Cable)","1","125","8","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Lat Pulldown (Cable)","2","125","7","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Lat Pulldown (Cable)","3","125","6","0","0","0",""
"2025-08-01 12:26:31","pull NEW","lean forward high to low cable row","1","110","10","0","0","0",""
"2025-08-01 12:26:31","pull NEW","lean forward high to low cable row","2","110","9","0","0","0",""
"2025-08-01 12:26:31","pull NEW","lean forward high to low cable row","3","110","7","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Incline Bench Dumbell Row","1","52.5","12","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Incline Bench Dumbell Row","2","52.5","11","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Incline Bench Dumbell Row","3","52.5","8","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Preacher Curl (Machine)","1","85","11","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Preacher Curl (Machine)","2","85","6","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","1","59","11","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","2","59","11","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Wrist Curl (Cable Two Handed Straight Bar)","3","59","10","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Reverse Fly (Cable)","1","20","8","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Reverse Fly (Cable)","2","20","7","0","0","0",""
"2025-08-01 12:26:31","pull NEW","Reverse Fly (Cable)","3","20","7","0","0","0",""
"2025-08-04 20:41:08","leg day","Seated Leg Curl","1","125","12","0","0","0",""
"2025-08-04 20:41:08","leg day","Seated Leg Curl","2","125","8","0","0","0",""
"2025-08-04 20:41:08","leg day","Seated Leg Curl","3","125","8","0","0","0",""
"2025-08-04 20:41:08","leg day","Hack Squat","1","180","12","0","0","0",""
